customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0799-DDIHE,Female,0.0,Yes,Yes,0.20833333333333331,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.27910447761194024,639.45,No
3070-FNFZQ,Female,0.0,Yes,Yes,0.3194444444444444,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.021393034825870627,478.75,No
2812-SFXMJ,Male,0.0,No,Yes,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.01791044776119402,20.05,No
7675-OZCZG,Female,1.0,No,No,0.041666666666666664,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.26616915422885573,127.1,Yes
5014-WUQMG,Male,0.0,Yes,Yes,0.6527777777777778,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,0.7746268656716417,4391.45,No
5312-TSZVC,Female,0.0,No,Yes,0.20833333333333331,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.013930348258706454,270.6,No
2003-CKLOR,Male,0.0,No,No,0.9166666666666666,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0.808457711442786,6710.5,Yes
0993-OSGPT,Female,1.0,Yes,No,0.9444444444444444,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),0.4218905472636816,3975.9,No
9254-RBFON,Female,0.0,Yes,Yes,0.2361111111111111,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0.799502487562189,1704.95,Yes
1205-WNWPJ,Female,0.0,No,No,0.09722222222222221,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.4104477611940298,415.95,Yes
9391-EOYLI,Male,1.0,Yes,No,0.16666666666666666,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.618905472636816,950.2,Yes
7108-DGVUU,Female,1.0,Yes,No,0.29166666666666663,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),0.5318407960199005,1497.05,No
2782-JEEBU,Male,0.0,No,No,0.29166666666666663,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,0.17661691542288555,780.15,No
5127-BZENZ,Female,0.0,Yes,Yes,0.7777777777777777,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),0.4671641791044776,3512.15,No
2720-FVBQP,Female,0.0,Yes,Yes,0.08333333333333333,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.3054726368159204,273.25,No
9906-NHHVC,Female,1.0,No,No,0.9027777777777777,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.35074626865671643,3517.9,No
4522-XRWWI,Male,0.0,Yes,No,0.5833333333333333,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),0.618905472636816,3375.9,No
3766-EJLFL,Female,0.0,Yes,Yes,0.9444444444444444,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.9034825870646767,7508.55,No
5939-SXWHM,Male,0.0,Yes,Yes,0.6666666666666666,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.0800995024875622,1245.05,No
8152-UOBNY,Female,1.0,No,No,0.6944444444444444,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,0.8810945273631839,5347.95,No
7351-KYHQH,Female,1.0,No,No,0.09722222222222221,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.46467661691542295,493.65,No
7643-RCHXS,Female,0.0,Yes,Yes,0.875,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0.010945273631840807,1263.85,No
8246-SHFGA,Male,0.0,No,No,0.2361111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.028358208955223896,385.55,No
8387-MOJJT,Female,0.0,Yes,Yes,0.5833333333333333,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.5940298507462687,3384,Yes
0620-XEFWH,Male,0.0,Yes,Yes,0.05555555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.005970149253731349,84.2,No
6485-QXWWE,Female,0.0,No,Yes,0.861111111111111,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.0771144278606965,1638.7,No
2761-OCIAX,Male,1.0,No,No,0.027777777777777776,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5616915422885572,165.4,Yes
7321-VGNKU,Female,0.0,Yes,No,0.027777777777777776,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5184079601990049,120.25,No
5327-CNLUQ,Male,0.0,Yes,No,0.6666666666666666,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),0.782587064676617,4473.45,No
7552-KEYGT,Male,0.0,Yes,No,0.375,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.012935323383084563,520.55,No
5816-JMLGY,Female,0.0,Yes,Yes,0.9722222222222222,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.618407960199005,5717.85,No
3068-OMWZA,Male,1.0,No,No,0.013888888888888888,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.7019900497512437,88.8,Yes
2927-QRRQV,Male,0.0,Yes,No,0.6388888888888888,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,0.7601990049751244,4312.5,No
6032-KRXXO,Male,0.0,No,No,0.41666666666666663,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7164179104477612,2755.35,Yes
7459-RRWQZ,Female,0.0,No,No,0.20833333333333331,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.46169154228855724,994.55,Yes
6265-SXWBU,Male,0.0,Yes,Yes,0.9583333333333333,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),0.7711442786069651,6511.25,No
7941-RCJOW,Male,0.0,No,No,0.9027777777777777,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.012935323383084563,1218.65,No
6374-NTQLP,Male,1.0,Yes,Yes,1.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.854228855721393,7447.7,No
4154-AQUGT,Male,1.0,Yes,No,0.18055555555555555,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.7044776119402985,1169.35,Yes
2387-KDZQY,Male,0.0,No,No,0.2361111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.01840796019900498,279.5,No
3584-WKTTW,Male,0.0,Yes,No,0.7083333333333333,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.9283582089552239,5720.35,No
3399-BMLVW,Male,0.0,Yes,Yes,0.7083333333333333,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),0.4203980099502488,3121.45,No
1971-DTCZB,Female,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.7233830845771144,6468.6,No
3092-IGHWF,Male,0.0,Yes,Yes,0.9305555555555555,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,0.6880597014925374,5918.8,Yes
3374-PZLXD,Male,0.0,No,No,0.4722222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.014427860696517386,675.6,No
3813-DHBBB,Male,0.0,Yes,No,0.9305555555555555,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.32537313432835824,3521.7,No
2812-REYAT,Female,0.0,Yes,No,0.6805555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0.01791044776119402,923.1,No
6518-PPLMZ,Male,0.0,Yes,Yes,0.736111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.011442786069651711,1110.35,No
4939-KYYPY,Male,0.0,No,No,0.375,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.4099502487562189,1611.65,No
8017-LXHFA,Female,1.0,No,No,0.3194444444444444,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7611940298507462,2293.6,Yes
5930-GBIWP,Male,0.0,No,No,0.9583333333333333,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.6293532338308457,5553.25,No
6022-KOUQO,Female,0.0,Yes,Yes,0.027777777777777776,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.10746268656716418,44.75,No
6352-TWCAU,Female,0.0,No,No,0.4861111111111111,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6786069651741293,3029.1,Yes
2361-UPSND,Female,0.0,Yes,No,0.6388888888888888,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,0.5208955223880596,3231.05,No
6035-RIIOM,Female,0.0,No,No,0.75,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.7855721393034826,5129.45,No
2929-QNSRW,Female,0.0,Yes,No,0.7777777777777777,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,0.7960199004975124,5508.35,Yes
1262-OPMFY,Female,0.0,Yes,No,0.125,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.572139303482587,655.9,Yes
9504-DSHWM,Male,0.0,No,No,0.2777777777777778,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.4074626865671642,1191.2,No
5035-BVCXS,Male,0.0,No,No,0.15277777777777776,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.5736318407960199,866.4,No
6267-DCFFZ,Female,1.0,Yes,No,0.41666666666666663,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7144278606965173,2627.2,No
3533-UVMOM,Male,0.0,Yes,No,0.9444444444444444,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),0.5243781094527363,4741.45,No
2439-LYPMQ,Male,1.0,Yes,No,0.5277777777777778,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8393034825870646,4009.2,No
4248-QPAVC,Female,1.0,Yes,No,0.2361111111111111,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6676616915422885,1463.45,Yes
1899-VXWXM,Male,0.0,No,No,0.6666666666666666,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.8741293532338307,5082.8,Yes
1478-VPOAD,Female,0.0,No,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.254228855721393,43.8,No
9995-HOTOH,Male,0.0,Yes,Yes,0.875,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,0.4054726368159204,3707.6,No
2988-PLAHS,Female,0.0,No,No,0.041666666666666664,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.5144278606965175,220.45,No
1371-OJCEK,Female,0.0,No,No,0.6666666666666666,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.06069651741293533,1133.7,No
4999-IEZLT,Male,0.0,No,No,0.9166666666666666,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),0.11144278606965174,1983.15,No
8883-ANODQ,Female,0.0,Yes,Yes,0.9444444444444444,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),0.6582089552238807,5746.75,No
4690-LLKUA,Male,1.0,No,No,0.2361111111111111,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2666666666666666,770.6,Yes
2351-RRBUE,Female,0.0,Yes,Yes,0.09722222222222221,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.023880597014925342,134.05,No
5980-BDHPY,Male,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6850746268656716,6230.1,No
1498-DQNRX,Female,0.0,Yes,No,0.40277777777777773,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.015920398009950265,573.05,No
9469-WEJBT,Male,0.0,Yes,No,0.5138888888888888,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.717412935323383,3419.3,No
3331-HQDTW,Female,0.0,No,No,0.4722222222222222,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,0.9109452736318407,3587.25,Yes
9490-DFPMD,Female,1.0,No,No,0.5833333333333333,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6606965174129353,3541.35,Yes
2581-VKIRT,Female,0.0,Yes,Yes,0.8194444444444444,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,0.4701492537313433,3801.3,No
5442-XSDCW,Male,0.0,Yes,Yes,0.15277777777777776,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.6094527363184079,868.5,Yes
7426-WEIJX,Male,1.0,Yes,Yes,0.8333333333333333,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.6238805970149254,4859.1,No
2851-MMUTZ,Female,0.0,No,No,0.375,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,0.3771144278606965,1439.35,No
3049-NDXFL,Female,0.0,No,No,0.013888888888888888,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,0.672139303482587,85.8,Yes
8580-AECUZ,Male,1.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6054726368159203,79.1,Yes
3307-TLCUD,Male,0.0,Yes,No,0.2361111111111111,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,0.16069651741293528,592.75,No
6625-FLENO,Male,0.0,Yes,No,0.8055555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.02487562189054726,1185.95,No
2967-MXRAV,Male,0.0,Yes,Yes,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.00547263681592039,18.8,No
7963-GQRMY,Female,0.0,Yes,Yes,0.041666666666666664,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.25920398009950246,134.5,Yes
8189-HBVRW,Female,0.0,No,No,0.736111111111111,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,0.7218905472636815,4921.2,No
4163-KIUHY,Male,0.0,No,No,0.4861111111111111,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0.07313432835820893,901.25,No
1228-FZFRV,Male,0.0,Yes,Yes,0.6944444444444444,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0.872636815920398,5341.8,Yes
3500-NSDOA,Male,0.0,Yes,Yes,0.9444444444444444,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),0.5228855721393034,4859.95,No
1171-TYKUR,Male,0.0,Yes,No,0.6527777777777778,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.07114427860696515,1139.2,No
3761-FLYZI,Female,1.0,Yes,No,0.9027777777777777,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.9009950248756219,7082.45,No
2058-DCJBE,Male,0.0,No,No,0.06944444444444445,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5124378109452736,324.6,Yes
5364-XYIRR,Male,0.0,Yes,No,0.7083333333333333,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7601990049751244,4812.75,Yes
4829-AUOAX,Female,0.0,No,No,0.6388888888888888,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.7741293532338308,4399.5,Yes
1219-NNDDO,Female,0.0,No,No,0.125,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5830845771144277,663.55,No
8388-DMKAE,Female,0.0,No,No,0.1111111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.019900497512437804,174.65,No
4403-BWPAY,Male,0.0,No,No,0.19444444444444442,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0.06517412935323383,321.7,No
9659-QEQSY,Female,0.0,No,No,0.625,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.9691542288557214,5125.5,No
5405-ZMYXQ,Female,0.0,No,No,0.1111111111111111,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5606965174129352,548.9,No
5047-LHVLY,Male,1.0,No,Yes,0.013888888888888888,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.31741293532338305,50.15,Yes
1442-OKRJE,Male,0.0,Yes,Yes,0.9166666666666666,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8447761194029851,7031.3,No
4737-AQCPU,Male,0.0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),0.535820895522388,5016.65,No
9158-VCTQB,Female,0.0,Yes,No,0.5694444444444444,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.9487562189054725,4594.95,Yes
2808-CHTDM,Female,0.0,Yes,Yes,0.3194444444444444,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.0681592039800995,611.45,No
6311-UEUME,Female,0.0,No,No,0.40277777777777773,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6034825870646766,2384.15,Yes
0793-TWELN,Female,0.0,No,No,0.05555555555555555,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.6159203980099502,319.85,No
3283-WCWXT,Male,0.0,Yes,Yes,0.08333333333333333,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.07114427860696515,153.3,No
1060-ENTOF,Female,1.0,Yes,No,0.9305555555555555,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),0.8671641791044776,7035.6,No
0999-QXNSA,Male,1.0,No,Yes,0.09722222222222221,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.2736318407960199,344.2,No
5451-MHQOF,Male,0.0,Yes,Yes,0.7777777777777777,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.061691542288557194,1431.65,No
4836-WNFNO,Female,0.0,Yes,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.06716417910447761,1849.2,No
9225-BZLNZ,Male,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0.6666666666666666,6083.1,No
0354-VXMJC,Male,0.0,Yes,Yes,0.3194444444444444,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.013432835820895522,426.65,No
4422-QVIJA,Female,0.0,No,Yes,0.4861111111111111,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.31741293532338305,1655.35,No
9365-SRSZE,Male,1.0,Yes,No,0.375,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5203980099502488,1943.9,No
6839-ITVZJ,Female,0.0,Yes,Yes,0.3611111111111111,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.4159203980099502,1616.15,Yes
8332-OSJDW,Male,0.0,Yes,Yes,0.16666666666666666,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.08109452736318407,314.95,No
